Id,Creation Time,Owner,Tags,Running Time,logs/seed,logs/company,logs/imputation,logs/missingness,logs/smape (last),properties/data
EX4-191,2021-08-04 15:59:29,mavantwout,"[""seed0"",""single_run"",""20-predictions"",""shifted30"",""7D-prediction"",""4-year"",""20-step-ahead"",""time-lag""]",96.27,0,MSFT,5_imputations_combined,90,0.020928005391365502,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-190,2021-08-04 15:59:14,mavantwout,"[""20-step-ahead"",""single_run"",""4-year"",""shifted30"",""seed0"",""time-lag"",""20-predictions"",""7D-prediction""]",82.581,0,MSFT,5_imputations_combined,90,0.020928005391365502,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/MSFT_Shifted_30ahead_m90.csv
EX4-189,2021-08-04 15:08:36,mavantwout,"[""seed4"",""3D-prediction"",""20-predictions"",""shifted30"",""20-step-ahead"",""time-lag"",""4-year"",""single_run""]",1091.262,4,AAPL,globalmean,985,0.038205094144404435,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-188,2021-08-04 15:05:14,mavantwout,"[""3D-prediction"",""4-year"",""single_run"",""presence"",""seed4"",""20-step-ahead"",""shifted30"",""20-predictions""]",1023.348,4,AAPL,globalmean,985,0.0336102044872116,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-187,2021-08-04 14:59:09,mavantwout,"[""shifted30"",""20-step-ahead"",""seed4"",""20-predictions"",""single_run"",""3D-prediction"",""time-lag"",""4-year""]",1001.511,4,AAPL,globalmean,90,0.037719829707434746,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-186,2021-08-04 14:50:28,mavantwout,"[""3D-prediction"",""20-predictions"",""shifted30"",""20-step-ahead"",""time-lag"",""4-year"",""single_run"",""seed3""]",1087.033,3,AAPL,globalmean,985,0.03565255414168218,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-185,2021-08-04 14:47:57,mavantwout,"[""3D-prediction"",""4-year"",""single_run"",""presence"",""20-step-ahead"",""shifted30"",""seed3"",""20-predictions""]",1036.148,3,AAPL,globalmean,985,0.03319742112397825,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-184,2021-08-04 14:47:24,mavantwout,"[""single_run"",""time-lag"",""seed4"",""shifted30"",""20-predictions"",""20-step-ahead"",""4-year"",""3D-prediction""]",1172.262,4,AAPL,cubicfit260,985,0.02535804025414492,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-183,2021-08-04 14:42:33,mavantwout,"[""20-step-ahead"",""3D-prediction"",""seed4"",""shifted30"",""single_run"",""4-year"",""time-lag"",""20-predictions""]",1196.585,4,AAPL,forwardfill,985,0.03381306151396948,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-182,2021-08-04 14:42:21,mavantwout,"[""shifted30"",""20-step-ahead"",""20-predictions"",""single_run"",""3D-prediction"",""time-lag"",""4-year"",""seed3""]",1007.147,3,AAPL,globalmean,90,0.03568400095252226,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-181,2021-08-04 14:38:42,mavantwout,"[""time-lag"",""shifted30"",""3D-prediction"",""20-step-ahead"",""seed4"",""4-year"",""single_run"",""20-predictions""]",1066.241,4,AAPL,linearfit260,985,0.031217968123413424,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-180,2021-08-04 14:33:12,mavantwout,"[""seed4"",""single_run"",""20-predictions"",""20-step-ahead"",""shifted30"",""3D-prediction"",""4-year"",""time-lag""]",1001.107,4,AAPL,meanlast260,985,0.051564992614798334,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-179,2021-08-04 14:32:20,mavantwout,"[""3D-prediction"",""20-predictions"",""shifted30"",""seed2"",""20-step-ahead"",""time-lag"",""4-year"",""single_run""]",1086.705,2,AAPL,globalmean,985,0.03532120699323661,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-178,2021-08-04 14:30:24,mavantwout,"[""3D-prediction"",""4-year"",""single_run"",""presence"",""20-step-ahead"",""shifted30"",""seed2"",""20-predictions""]",1051.803,2,AAPL,globalmean,985,0.03242082121119452,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-177,2021-08-04 14:29:44,mavantwout,"[""4-year"",""20-step-ahead"",""seed4"",""20-predictions"",""shifted30"",""single_run"",""3D-prediction"",""presence""]",941.475,4,AAPL,cubicfit260,985,0.027591392305122857,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-176,2021-08-04 14:28:11,mavantwout,"[""single_run"",""time-lag"",""seed3"",""shifted30"",""20-predictions"",""20-step-ahead"",""4-year"",""3D-prediction""]",1151.829,3,AAPL,cubicfit260,985,0.021547789372197725,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-175,2021-08-04 14:25:27,mavantwout,"[""shifted30"",""seed2"",""20-step-ahead"",""20-predictions"",""single_run"",""3D-prediction"",""time-lag"",""4-year""]",1012.781,2,AAPL,globalmean,90,0.035079718372511774,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-174,2021-08-04 14:24:00,mavantwout,"[""presence"",""20-step-ahead"",""3D-prediction"",""single_run"",""4-year"",""seed4"",""20-predictions"",""shifted30""]",1146.656,4,AAPL,linearfit260,985,0.028407089452090962,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-173,2021-08-04 14:23:16,mavantwout,"[""20-step-ahead"",""3D-prediction"",""shifted30"",""seed3"",""single_run"",""4-year"",""time-lag"",""20-predictions""]",1156.395,3,AAPL,forwardfill,985,0.028554556694788125,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-172,2021-08-04 14:21:10,mavantwout,"[""time-lag"",""shifted30"",""3D-prediction"",""20-step-ahead"",""seed3"",""4-year"",""single_run"",""20-predictions""]",1051.367,3,AAPL,linearfit260,985,0.027142017613707263,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-171,2021-08-04 14:16:30,mavantwout,"[""single_run"",""20-predictions"",""20-step-ahead"",""shifted30"",""3D-prediction"",""4-year"",""seed3"",""time-lag""]",1001.554,3,AAPL,meanlast260,985,0.047259157936820534,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-170,2021-08-04 14:14:49,mavantwout,"[""presence"",""20-predictions"",""3D-prediction"",""seed4"",""4-year"",""20-step-ahead"",""single_run"",""shifted30""]",1142.503,4,AAPL,meanlast260,985,0.03930257406494274,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-169,2021-08-04 14:14:03,mavantwout,"[""3D-prediction"",""20-predictions"",""shifted30"",""seed1"",""20-step-ahead"",""time-lag"",""4-year"",""single_run""]",1096.42,1,AAPL,globalmean,985,0.03687145674079512,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-168,2021-08-04 14:12:41,mavantwout,"[""3D-prediction"",""4-year"",""single_run"",""presence"",""20-step-ahead"",""shifted30"",""seed1"",""20-predictions""]",1061.887,1,AAPL,globalmean,985,0.03366665254269053,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-167,2021-08-04 14:12:03,mavantwout,"[""4-year"",""20-step-ahead"",""20-predictions"",""shifted30"",""single_run"",""3D-prediction"",""presence"",""seed3""]",1056.129,3,AAPL,cubicfit260,985,0.026420114167217658,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-166,2021-08-04 14:08:59,mavantwout,"[""single_run"",""seed2"",""time-lag"",""shifted30"",""20-predictions"",""20-step-ahead"",""4-year"",""3D-prediction""]",1151.307,2,AAPL,cubicfit260,985,0.022796021838947213,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-165,2021-08-04 14:08:39,mavantwout,"[""shifted30"",""20-step-ahead"",""seed1"",""20-predictions"",""single_run"",""3D-prediction"",""time-lag"",""4-year""]",1007.276,1,AAPL,globalmean,90,0.03566988935928507,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-164,2021-08-04 14:07:10,mavantwout,"[""20-predictions"",""20-step-ahead"",""seed4"",""3D-prediction"",""shifted30"",""presence"",""4-year"",""single_run""]",1086.382,4,AAPL,forwardfill,985,0.027279362720256717,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-163,2021-08-04 14:05:55,mavantwout,"[""time-lag"",""20-step-ahead"",""shifted30"",""4-year"",""single_run"",""3D-prediction"",""seed4"",""20-predictions""]",1111.277,4,AAPL,cubicfit260,90,0.036043048339024344,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-162,2021-08-04 14:04:53,mavantwout,"[""presence"",""20-step-ahead"",""seed3"",""3D-prediction"",""single_run"",""4-year"",""20-predictions"",""shifted30""]",1146.356,3,AAPL,linearfit260,985,0.026401735553133677,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-161,2021-08-04 14:03:54,mavantwout,"[""20-step-ahead"",""3D-prediction"",""shifted30"",""seed2"",""single_run"",""4-year"",""time-lag"",""20-predictions""]",1161.3,2,AAPL,forwardfill,985,0.028346227970170938,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-160,2021-08-04 14:03:33,mavantwout,"[""time-lag"",""shifted30"",""3D-prediction"",""seed2"",""20-step-ahead"",""4-year"",""single_run"",""20-predictions""]",1056.503,2,AAPL,linearfit260,985,0.02704105933577574,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-159,2021-08-04 13:59:48,mavantwout,"[""single_run"",""20-predictions"",""20-step-ahead"",""shifted30"",""seed2"",""3D-prediction"",""4-year"",""time-lag""]",1001.041,2,AAPL,meanlast260,985,0.04481157740531823,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-158,2021-08-04 13:57:04,mavantwout,"[""shifted30"",""20-step-ahead"",""20-predictions"",""4-year"",""3D-prediction"",""single_run"",""time-lag"",""seed4""]",1052.249,4,AAPL,meanlast260,90,0.05363442829831931,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-157,2021-08-04 13:56:49,mavantwout,"[""3D-prediction"",""4-year"",""single_run"",""seed4"",""20-predictions"",""20-step-ahead"",""time-lag"",""shifted30""]",1041.044,4,AAPL,linearfit260,90,0.02120328244348014,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-156,2021-08-04 13:55:40,mavantwout,"[""3D-prediction"",""20-predictions"",""seed0"",""shifted30"",""20-step-ahead"",""time-lag"",""4-year"",""single_run""]",1103.117,0,AAPL,globalmean,985,0.03663128918564901,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-155,2021-08-04 13:55:36,mavantwout,"[""presence"",""20-predictions"",""3D-prediction"",""seed3"",""4-year"",""20-step-ahead"",""single_run"",""shifted30""]",1153.067,3,AAPL,meanlast260,985,0.03705447282292601,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-154,2021-08-04 13:54:49,mavantwout,"[""3D-prediction"",""4-year"",""single_run"",""presence"",""seed0"",""20-step-ahead"",""shifted30"",""20-predictions""]",1066.274,0,AAPL,globalmean,985,0.03296973583695136,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-153,2021-08-04 13:54:08,mavantwout,"[""seed4"",""20-step-ahead"",""presence"",""20-predictions"",""4-year"",""3D-prediction"",""shifted30"",""single_run""]",1121.941,4,AAPL,cubicfit260,90,0.03589470887388655,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-152,2021-08-04 13:53:48,mavantwout,"[""time-lag"",""seed4"",""20-predictions"",""3D-prediction"",""4-year"",""shifted30"",""20-step-ahead"",""single_run""]",1077.036,4,AAPL,globalmean,90,0.037719829707434746,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-151,2021-08-04 13:52:45,mavantwout,"[""4-year"",""20-step-ahead"",""20-predictions"",""shifted30"",""single_run"",""3D-prediction"",""seed2"",""presence""]",1156.461,2,AAPL,cubicfit260,985,0.02790734330595358,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-148,2021-08-04 13:51:36,mavantwout,"[""shifted30"",""20-step-ahead"",""20-predictions"",""seed0"",""single_run"",""3D-prediction"",""time-lag"",""4-year""]",1021.636,0,AAPL,globalmean,90,0.03509085469956677,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-147,2021-08-04 13:49:52,mavantwout,"[""single_run"",""time-lag"",""seed1"",""shifted30"",""20-predictions"",""20-step-ahead"",""4-year"",""3D-prediction""]",1146.72,1,AAPL,cubicfit260,985,0.022248532069975426,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-146,2021-08-04 13:49:23,mavantwout,"[""time-lag"",""3D-prediction"",""shifted30"",""20-predictions"",""20-step-ahead"",""seed4"",""single_run"",""4-year""]",1016.676,4,AAPL,forwardfill,90,0.01747758198464036,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-145,2021-08-04 13:48:52,mavantwout,"[""20-predictions"",""20-step-ahead"",""seed3"",""3D-prediction"",""shifted30"",""presence"",""4-year"",""single_run""]",1097.264,3,AAPL,forwardfill,985,0.023530138166700815,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-144,2021-08-04 13:47:13,mavantwout,"[""time-lag"",""20-step-ahead"",""seed3"",""shifted30"",""4-year"",""single_run"",""3D-prediction"",""20-predictions""]",1121.287,3,AAPL,cubicfit260,90,0.030198160911672628,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-143,2021-08-04 13:46:32,mavantwout,"[""4-year"",""single_run"",""seed4"",""3D-prediction"",""20-step-ahead"",""20-predictions"",""shifted30"",""presence""]",1082.144,4,AAPL,linearfit260,90,0.02136097046301879,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-142,2021-08-04 13:45:46,mavantwout,"[""time-lag"",""shifted30"",""3D-prediction"",""20-step-ahead"",""seed1"",""4-year"",""single_run"",""20-predictions""]",1066.303,1,AAPL,linearfit260,985,0.025150703031444056,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-141,2021-08-04 13:45:41,mavantwout,"[""presence"",""20-step-ahead"",""3D-prediction"",""seed2"",""single_run"",""4-year"",""20-predictions"",""shifted30""]",1151.044,2,AAPL,linearfit260,985,0.026105304955909403,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-140,2021-08-04 13:45:20,mavantwout,"[""3D-prediction"",""20-step-ahead"",""single_run"",""20-predictions"",""seed4"",""shifted30"",""time-lag"",""4-year""]",1156.331,4,AAPL,cubicfit260,33,0.025813661999080483,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-139,2021-08-04 13:44:57,mavantwout,"[""presence"",""3D-prediction"",""shifted30"",""4-year"",""20-predictions"",""20-step-ahead"",""single_run"",""seed4""]",1071.254,4,AAPL,globalmean,90,0.03716232628960082,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-138,2021-08-04 13:44:32,mavantwout,"[""20-step-ahead"",""3D-prediction"",""shifted30"",""seed1"",""single_run"",""4-year"",""time-lag"",""20-predictions""]",1161.735,1,AAPL,forwardfill,985,0.02571027710418306,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-137,2021-08-04 13:43:12,mavantwout,"[""single_run"",""20-predictions"",""20-step-ahead"",""shifted30"",""presence"",""4-year"",""seed4"",""3D-prediction""]",1111.903,4,AAPL,forwardfill,90,0.01681955168562061,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-136,2021-08-04 13:43:05,mavantwout,"[""single_run"",""20-predictions"",""seed1"",""20-step-ahead"",""shifted30"",""3D-prediction"",""4-year"",""time-lag""]",1002.251,1,AAPL,meanlast260,985,0.043522880885723016,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-135,2021-08-04 13:40:28,mavantwout,"[""4-year"",""20-predictions"",""presence"",""seed4"",""single_run"",""20-step-ahead"",""shifted30"",""3D-prediction""]",1016.425,4,AAPL,meanlast260,90,0.052453683214092925,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-134,2021-08-04 13:40:22,mavantwout,"[""20-step-ahead"",""3D-prediction"",""20-predictions"",""shifted30"",""4-year"",""presence"",""single_run"",""seed4""]",1156.745,4,AAPL,cubicfit260,33,0.026365139596950395,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-133,2021-08-04 13:39:21,mavantwout,"[""3D-prediction"",""seed3"",""4-year"",""single_run"",""20-predictions"",""20-step-ahead"",""time-lag"",""shifted30""]",1046.543,3,AAPL,linearfit260,90,0.012475293785492753,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-132,2021-08-04 13:39:17,mavantwout,"[""shifted30"",""20-step-ahead"",""20-predictions"",""4-year"",""seed3"",""3D-prediction"",""single_run"",""time-lag""]",1066.28,3,AAPL,meanlast260,90,0.04585500701441909,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-131,2021-08-04 13:37:35,mavantwout,"[""20-predictions"",""seed4"",""3D-prediction"",""time-lag"",""single_run"",""shifted30"",""4-year"",""20-step-ahead""]",1106.685,4,AAPL,linearfit260,33,0.014018957670348178,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-130,2021-08-04 13:36:26,mavantwout,"[""4-year"",""shifted30"",""time-lag"",""3D-prediction"",""single_run"",""seed4"",""20-predictions"",""20-step-ahead""]",1076.526,4,AAPL,globalmean,33,0.017724071997032374,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-129,2021-08-04 13:36:21,mavantwout,"[""3D-prediction"",""20-step-ahead"",""4-year"",""single_run"",""seed4"",""20-predictions"",""time-lag"",""shifted30""]",1076.445,4,AAPL,forwardfill,33,0.01493327347931705,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-128,2021-08-04 13:36:14,mavantwout,"[""presence"",""20-predictions"",""3D-prediction"",""4-year"",""20-step-ahead"",""single_run"",""shifted30"",""seed2""]",1161.135,2,AAPL,meanlast260,985,0.035066893147051595,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-127,2021-08-04 13:35:50,mavantwout,"[""time-lag"",""20-predictions"",""3D-prediction"",""4-year"",""shifted30"",""seed3"",""20-step-ahead"",""single_run""]",1076.429,3,AAPL,globalmean,90,0.03568400095252226,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-126,2021-08-04 13:35:30,mavantwout,"[""20-step-ahead"",""presence"",""20-predictions"",""4-year"",""3D-prediction"",""seed3"",""shifted30"",""single_run""]",1112.117,3,AAPL,cubicfit260,90,0.030394243639226205,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-125,2021-08-04 13:33:56,mavantwout,"[""shifted30"",""time-lag"",""3D-prediction"",""20-predictions"",""seed4"",""20-step-ahead"",""4-year"",""single_run""]",1031.387,4,AAPL,meanlast260,33,0.025276465707855623,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-124,2021-08-04 13:33:18,mavantwout,"[""4-year"",""20-step-ahead"",""seed1"",""20-predictions"",""shifted30"",""single_run"",""3D-prediction"",""presence""]",1166.334,1,AAPL,cubicfit260,985,0.026863759525562185,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-123,2021-08-04 13:32:26,mavantwout,"[""time-lag"",""3D-prediction"",""seed3"",""shifted30"",""20-predictions"",""20-step-ahead"",""single_run"",""4-year""]",1016.281,3,AAPL,forwardfill,90,0.011167001459960118,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-122,2021-08-04 13:30:34,mavantwout,"[""20-predictions"",""seed2"",""20-step-ahead"",""3D-prediction"",""shifted30"",""presence"",""4-year"",""single_run""]",1097.371,2,AAPL,forwardfill,985,0.024135521877655976,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-121,2021-08-04 13:30:26,mavantwout,"[""20-step-ahead"",""shifted30"",""time-lag"",""seed4"",""4-year"",""20-predictions"",""single_run"",""7D-prediction""]",1171.71,4,AAPL,5_imputations_combined,90,0.01165883718350372,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-120,2021-08-04 13:30:20,mavantwout,"[""single_run"",""time-lag"",""seed0"",""shifted30"",""20-predictions"",""20-step-ahead"",""4-year"",""3D-prediction""]",1166.65,0,AAPL,cubicfit260,985,0.023725000517107755,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-119,2021-08-04 13:29:30,mavantwout,"[""4-year"",""single_run"",""seed3"",""3D-prediction"",""20-step-ahead"",""20-predictions"",""shifted30"",""presence""]",1021.396,3,AAPL,linearfit260,90,0.012883208907918775,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-118,2021-08-04 13:28:40,mavantwout,"[""shifted30"",""presence"",""3D-prediction"",""20-step-ahead"",""4-year"",""20-predictions"",""seed4"",""single_run""]",1081.656,4,AAPL,globalmean,33,0.017887728839367695,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-117,2021-08-04 13:28:20,mavantwout,"[""time-lag"",""20-step-ahead"",""seed2"",""shifted30"",""4-year"",""single_run"",""3D-prediction"",""20-predictions""]",1131.687,2,AAPL,cubicfit260,90,0.030155689525567582,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-116,2021-08-04 13:28:05,mavantwout,"[""time-lag"",""seed0"",""shifted30"",""3D-prediction"",""20-step-ahead"",""4-year"",""single_run"",""20-predictions""]",1061.272,0,AAPL,linearfit260,985,0.029735498211517015,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-115,2021-08-04 13:27:50,mavantwout,"[""presence"",""4-year"",""shifted30"",""20-predictions"",""single_run"",""3D-prediction"",""20-step-ahead"",""seed4""]",1051.418,4,AAPL,meanlast260,33,0.024798827422742663,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-114,2021-08-04 13:27:25,mavantwout,"[""seed4"",""4-year"",""shifted30"",""20-step-ahead"",""20-predictions"",""presence"",""3D-prediction"",""single_run""]",1046.545,4,AAPL,forwardfill,33,0.014896798595797619,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-113,2021-08-04 13:27:03,mavantwout,"[""4-year"",""20-predictions"",""20-step-ahead"",""presence"",""single_run"",""seed4"",""3D-prediction"",""shifted30""]",1031.854,4,AAPL,linearfit260,33,0.014503097407634067,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-112,2021-08-04 13:26:34,mavantwout,"[""presence"",""3D-prediction"",""shifted30"",""4-year"",""20-predictions"",""20-step-ahead"",""single_run"",""seed3""]",1101.374,3,AAPL,globalmean,90,0.03612619420904154,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-111,2021-08-04 13:26:18,mavantwout,"[""single_run"",""20-predictions"",""20-step-ahead"",""shifted30"",""seed0"",""3D-prediction"",""4-year"",""time-lag""]",1001.883,0,AAPL,meanlast260,985,0.0497616185402631,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-110,2021-08-04 13:26:14,mavantwout,"[""presence"",""20-step-ahead"",""3D-prediction"",""seed1"",""single_run"",""4-year"",""20-predictions"",""shifted30""]",1162.249,1,AAPL,linearfit260,985,0.024575189490455576,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-109,2021-08-04 13:26:03,mavantwout,"[""3D-prediction"",""seed3"",""20-step-ahead"",""single_run"",""20-predictions"",""shifted30"",""time-lag"",""4-year""]",1156.284,3,AAPL,cubicfit260,33,0.01434288608434386,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-107,2021-08-04 13:25:00,mavantwout,"[""single_run"",""20-predictions"",""20-step-ahead"",""shifted30"",""presence"",""4-year"",""seed3"",""3D-prediction""]",1092.046,3,AAPL,forwardfill,90,0.010637130038581763,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
